youtube_link,p1_character,p2_character
www.youtube.com/embed/FU7VUyktHcw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/WVhMXWp5k8c?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/wFTHIbhWsLw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mr. Game & Watch,Sheik
www.youtube.com/embed/kbhxfHDLBO0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Sheik
www.youtube.com/embed/np4shpSx4cE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Sheik
www.youtube.com/embed/5WaCqxhcXFM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Marth
www.youtube.com/embed/D40Mx_b6Pio?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Marth
www.youtube.com/embed/Xsi3cFNN7Qc?start=68&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Ice Climbers
www.youtube.com/embed/zXeFGHSBvGM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Ice Climbers
www.youtube.com/embed/U6Nd1fHWyes?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Ice Climbers
www.youtube.com/embed/ImFSJqjVpWU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Marth
www.youtube.com/embed/bAF9Drc8OpY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Marth
www.youtube.com/embed/d1yJz1VT5kI?start=82&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Marth
www.youtube.com/embed/8s_CFZ8mulQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Peach
www.youtube.com/embed/6PdD1fIfa8g?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Marth
www.youtube.com/embed/Wo10RscK5mk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/5Ngn6m-OWfI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Luigi
www.youtube.com/embed/g5MEHXK62sU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/7k8JzYwTssk?start=35&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Fox
www.youtube.com/embed/2Ilsg9IlTWM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Luigi,Falco
www.youtube.com/embed/iYsbI4MFvRI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
www.youtube.com/embed/qbKz_lWtG3M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Marth
www.youtube.com/embed/wcbQDUB9OI8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Falco
www.youtube.com/embed/QYsv-vaDyRA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Luigi
www.youtube.com/embed/Y6hvxL_WFws?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Peach
www.youtube.com/embed/k2jRE8ou6QE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Peach
www.youtube.com/embed/EbvjP5HR7aQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/UpikjwLnNk8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/-wBtH4JtMmY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Peach
www.youtube.com/embed/rEku9D5lfA4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Sheik
www.youtube.com/embed/iwnGm5y9m2Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/rsquhvmfJFU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Luigi
www.youtube.com/embed/bIo0HRiwcGU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
www.youtube.com/embed/zE2eIPMzhsk?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Sheik
www.youtube.com/embed/LW99WXlSp2A?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/e-p2SlqHj_Q?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Luigi,Jigglypuff
www.youtube.com/embed/3xSz6DDvHac?start=56&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Sheik
www.youtube.com/embed/9sOIDdVsL9U?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Peach
www.youtube.com/embed/8jUxvgWOveo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Peach
www.youtube.com/embed/hJYM6xE8Voo?start=25&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/Q8gW57ePQ6s?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Falco
www.youtube.com/embed/6UfecQ3o1us?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Falco
www.youtube.com/embed/KqkUQozxT6Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Ice Climbers
www.youtube.com/embed/uqu89LWL3rM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Falco
www.youtube.com/embed/dnb6UsuIkGo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Dr. Mario
www.youtube.com/embed/gVp8Dn8r8lA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Marth
www.youtube.com/embed/GQFPi9N590Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Falco
www.youtube.com/embed/1gwBb_zEp9E?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Ganondorf
www.youtube.com/embed/01KFstdPH8w?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Sheik
www.youtube.com/embed/ij0cvp0Ir_o?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Jigglypuff
www.youtube.com/embed/n9lODdpRa0E?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Link,Sheik
www.youtube.com/embed/zwhb8v2qmxU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/J0SFbeJb09o?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Falco
www.youtube.com/embed/4NDiRTHYUDo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Fox
www.youtube.com/embed/rKxgun8aXPU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Fox
www.youtube.com/embed/Ex69zqlMsIM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/omRom27l2QQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Marth
www.youtube.com/embed/uTm6Ru42UUo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/LfXKCBOn760?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Fox
www.youtube.com/embed/BPO4Cft5F8w?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Marth
www.youtube.com/embed/tamAChyxX_Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Peach
www.youtube.com/embed/N1dMVWzFvQQ?start=237&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Captain Falcon
www.youtube.com/embed/zHR4JN_wwoI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Captain Falcon
www.youtube.com/embed/zWUHIi975Jk?start=107&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Captain Falcon
www.youtube.com/embed/Lcu2-IRVyFE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Fox
www.youtube.com/embed/YYeySi5EFKc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Peach
www.youtube.com/embed/qdJjIRkK8ow?start=77&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Ice Climbers
www.youtube.com/embed/6yyXc7ioop8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Sheik
www.youtube.com/embed/jwIr1X3W0n4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Fox
www.youtube.com/embed/0LosKOAsFFo?start=121&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/d0f57lROua8?start=170&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Captain Falcon
www.youtube.com/embed/5pLIK8rks_I?start=88&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Fox
www.youtube.com/embed/5UNy9-o_AxA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Marth
www.youtube.com/embed/384hCvm2eRo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Peach
www.youtube.com/embed/IsGUf6gSxX0?start=70&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Sheik
www.youtube.com/embed/zlNXC6etNUI?start=147&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Sheik
www.youtube.com/embed/ltnt4ug6Sug?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/dpOGfu-Vi9g?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Peach
www.youtube.com/embed/zur3reQFJb8?start=308&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Sheik
www.youtube.com/embed/H2rhU7j2tOQ?start=151&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Captain Falcon
www.youtube.com/embed/3pM1UBn1-yo?start=88&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Fox
www.youtube.com/embed/QTGq_HpBJ3w?start=95&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Marth
www.youtube.com/embed/NWq1VkKYp0M?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Marth
www.youtube.com/embed/rpqh3H2zhYo?start=130&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Marth
www.youtube.com/embed/pw5vFNd_v-Y?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Sheik
www.youtube.com/embed/2eIu-wSaL8A?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Fox
www.youtube.com/embed/yz8baXhaM2U?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Ice Climbers
www.youtube.com/embed/qJ1u2J7BSqU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Captain Falcon
www.youtube.com/embed/aTK5tdtUiPw?start=90&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ice Climbers,Captain Falcon
www.youtube.com/embed/Bj0rQ-OWVlE?start=97&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Marth
www.youtube.com/embed/fggQRJBrjPs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/taDsKN4mzJQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Marth
www.youtube.com/embed/Nim4CyP-Ucc?start=122&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Sheik
www.youtube.com/embed/O5R-KG2rwDE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Marth
www.youtube.com/embed/GTIzSvxdWE0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Ice Climbers
www.youtube.com/embed/JpqRtGA4jlE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Sheik
www.youtube.com/embed/NLTd89-RnKg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/-GH3ixzcTd8?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Sheik
www.youtube.com/embed/4b9fur5YLAo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Marth
www.youtube.com/embed/MYbhOhy1vOE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/GvSbh76vtxc?start=137&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Peach
www.youtube.com/embed/6HLfHCRuxs4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Ice Climbers
www.youtube.com/embed/_PP2MjG4wYU?start=94&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Fox
www.youtube.com/embed/IJ17lkJpStU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Marth
www.youtube.com/embed/vPy-Bv2ap8U?start=80&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Sheik
www.youtube.com/embed/g-aRZD7E4D4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/xG9zmD9qnAY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Captain Falcon
www.youtube.com/embed/KICb5UQ2JiU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Fox
www.youtube.com/embed/S-7LPBG0Vi4?start=94&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Marth
www.youtube.com/embed/FXo2-DTpMCc?start=88&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Falco
www.youtube.com/embed/xuXdaLStjQo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Marth
www.youtube.com/embed/7OxrGdIUMRA?start=108&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Sheik
www.youtube.com/embed/9l76SZcM3VI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Marth
www.youtube.com/embed/_AfunOzm9QE?start=113&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Marth
www.youtube.com/embed/GD8dWT3jE6A?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Sheik
www.youtube.com/embed/4xfuhhyxjdw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/UZVzW5I2bL8?start=281&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Sheik
www.youtube.com/embed/116Mj9EGsgY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Jigglypuff
www.youtube.com/embed/VEzO8hc3qVc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Sheik
www.youtube.com/embed/FYFbI8kNZ-4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Jigglypuff,Sheik
www.youtube.com/embed/HSE0n_FYUyM?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Peach
www.youtube.com/embed/vE-C7jD0aeQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Marth
www.youtube.com/embed/6DJxtP82daY?start=120&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Sheik
www.youtube.com/embed/hbz6wm4Cy9A?start=142&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
www.youtube.com/embed/3RM_BD9c0lA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Samus,Marth
www.youtube.com/embed/7cSfPaQmmLw?start=67&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/0jKuIMOzwPA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Marth
www.youtube.com/embed/66db5nBvS1k?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Fox
www.youtube.com/embed/92kFbbKWWDQ?start=110&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/8--u1MBr5oU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Jigglypuff
www.youtube.com/embed/ZRrGjX54MHc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/_WXa9fJlCzU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Sheik
www.youtube.com/embed/MwDYtcP57wc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Marth
www.youtube.com/embed/OGN2Cgo2BhQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Sheik
www.youtube.com/embed/Vu8Ai1pnYyI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Marth
www.youtube.com/embed/FK17DlM_0cc?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Mr. Game & Watch,Sheik
www.youtube.com/embed/3k9u0Vc8ubU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Samus
www.youtube.com/embed/G4h_tXlZYoU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Peach
www.youtube.com/embed/tuotrnS7Np4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Fox
www.youtube.com/embed/2JUa87hHBkA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/iGKVviwqPLI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Marth,Peach
www.youtube.com/embed/bMU-uzGGjes?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Sheik
www.youtube.com/embed/EcoUNJMb6Oo?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Peach
www.youtube.com/embed/Q3qdPTXcHJI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/lqmBweuv2BE?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Peach
www.youtube.com/embed/bOAUcScFSL0?start=84&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Captain Falcon,Luigi
www.youtube.com/embed/5gcj8iaXIFQ?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Peach
www.youtube.com/embed/sfg4KAH21QU?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/PLVE1x3qyV0?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Ganondorf,Fox
www.youtube.com/embed/_uRe2fqIT2Q?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/1lSvo8Vi3sA?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Peach,Marth
www.youtube.com/embed/kMhOn2qQask?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Jigglypuff
www.youtube.com/embed/g9EPUwSdRm4?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Sheik
www.youtube.com/embed/g2oqhqmbtmw?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Sheik
www.youtube.com/embed/HmruyQbJqQY?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/QYhjvs8og44?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Falco
www.youtube.com/embed/qM8ZKnQLIUs?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/Mjbg-yUQ6mg?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Falco
www.youtube.com/embed/CxiET5IPu6c?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/icj5GTSwLps?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Fox
www.youtube.com/embed/oRb5gR1ca4w?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Fox,Marth
www.youtube.com/embed/WMuudcEGgiI?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Falco,Fox
www.youtube.com/embed/tDgjmEEAV_c?&rel=0&showinfo=0&modestbranding=1&color=white&autohide=1&iv_load_policy=3&vq=hd720,Sheik,Falco
